Name	TSig	EvSw	Tempo	Long Name	Genre	Group	#Instr	Other Genres
Pastorus	4/4	ev16	120	Pastorius Latin Funk (Fusion)	Funk	Jazz	5	Jazz,Fusion,Latin,Fusion,Jazz
PatM1	4/4	ev8	120	Pat M 1 - Moody Latin Based Jazz	Jazz	Jazz	5	Latin
PatM2	4/4	ev16	125	Pat M 2 - Ambient Latin	Jazz	Jazz	4	Fusion,Latin
PatMFast	4/4	ev8	190	Pat M Fast - Ev.8 Modern Jazz	Jazz	Jazz	3	Fusion
PatM_Lat	4/4	ev16	130	Pat M Latin - Energetic Latin Jazz	Jazz	Jazz	5	Latin
PatMSlow	4/4	ev16	65	Pat M Slow - New-Age, Country Jazz	Jazz	Jazz	4	Jazz Ballad,Fusion
Patsy1	4/4	sw8	120	Patsy1 - 50s Pop Country Swing	Country	Country	5	Country Classic,Jazz
PAULMARY	4/4	sw8	150	Folk Style - Swing 8ths	Country	Country	5	Folk,Folk
PBal_60	4/4	ev16	60	Pop Ballad at T=60 - Slow Ev.16	Lite Pop	Jazz	4	Pop,Ballad
P_DIDO1	4/4	sw16	85	P_Dido 1 - Sw/ 16 Pop Rock Ballad	Lite Pop	Pop	5	Pop,Ballad
Peace	4/4	ev16	50	Peace - Gentle, Slow 4/4 New Age	Jazz	Jazz	4	Jazz Ballad,New Age,Lite Pop
PEACEFUL	4/4	ev16	80	Peaceful - Quiet and Tranquil 16ths	Folk	Pop	4	New Age,Lite Pop,Lite Pop
PEANUTS	4/4	ev8	170	Peanuts - Fast Pop 8ths Style	Lite Pop	Jazz	5	Lite Pop
PERCY!~	12/8	sw8	65	Percy - Slow 12/8 50s Pop	Lite Pop	Pop	5	Doo Wop
Piano+	4/4	ev8	90	Contemporary Country Ballad +	Country	Country	5	Country Ballad,Ballad
P_JONI	4/4	ev8	105	Joni Mitchel Piano	Lite Pop	Pop	4	Lite Pop
PLAINSMN	4/4	sw8	140	Plainsman - Medium Swing Southern Gospel	Country	Country	5	Gospel,Worship,Lite Pop,Gospel
PlenaFst	4/4	ev8	240	Plena Fast - Puerto Rican Salsa	Latin	Jazz	4	Salsa
PlenaMed	4/4	ev8	200	Plena Medium - Puerto Rican	Latin	Jazz	4	Salsa
P_MANLOW	4/4	ev8	100	Pop_Manlow Style	Lite Pop	Pop	5	Pop
P_NEILD1	4/4	sw8	125	Pop NeilD 1 - 70s Swing Pop Rock	Lite Pop	Pop	5	Lite Pop
PnHonk1	4/4	sw8	105	Piano Honk1 - Swing 8th Piano Blues	Blues	Pop	4	Blues
PnoBal	4/4	ev8	95	Piano Ballad - Slow Ev.16 Piano Ballad	Lite Pop	Pop	4	New Age
PnoMood1	4/4	ev8	105	PianoMood1 - Reflective Soundtrack Style	Lite Pop	Pop	5	New Age
POLKA_3	4/4	ev8	230	Polka_3 - World Styles	World	Pop	5	Polka
Polka6	4/4	ev8	205	Polka 6 - Polka 2-Beat Dance Style	World	Pop	5	Polka
POORBOY	4/4	sw16	95	Poorboy - Acoustic Guitars Pop 16ths	Folk	Pop	5	Lite Pop
POP60_SW	4/4	sw8	115	Pop 60's Swing 8ths - 60's Brit	Lite Pop	Pop	5	Doo Wop,Pop
POP8_60S	4/4	sw8	115	Pop 8ths 60's - 60's Brit	Lite Pop	Pop	5	Doo Wop,Pop
POPBAL_2	4/4	ev8	90	Pop Ballad 2	Ballad	Pop	5	Country,Country Contemporary,Pop,Lite Pop
POPBALAD	4/4	ev8	80	Pop Ballad	Ballad	Pop	5	Pop,Lite Pop
POPBALL2	4/4	ev8	80	Pop Ballad 2 Style	Ballad	Pop	5	Pop,Lite Pop
POPBALL3	4/4	ev8	70	Pop Ballad 3 - Slow Pop Rock Ballad	Ballad	Pop	5	Pop,Lite Pop
PopBall4	4/4	ev8	70	Pop Ballad 4 - Ev.8 Ballad	Ballad	Pop	5	Pop,Lite Pop
PopBall5	4/4	ev8	85	Pop Ballad 5 - Ev.8 Ballad	Ballad	Pop	5	Pop,Lite Pop
PopFolk	4/4	ev8	115	Pop Folk - Bluesy-Folk Style	Blues	Country	4	Country,Bluegrass,Folk
PopHHop	4/4	ev16	80	Even 16th Hip Hop	Hip Hop	Pop	5	Modern Pop,Pop
PopRegae	4/4	sw16	100	Pop Reggae - Swing 16th Pop Reggae	Latin	Pop	5	Reggae,Pop,Lite Pop,Reggae
POPRIFF1	4/4	ev16	120	Pop Riff 1	Lite Pop	Pop	5	Pop
POP_SADE	4/4	ev8	120	Pop_Sade - 90s Cool Pop/Jazz	Funk	Pop	5	Jazz,Fusion,Latin,R&B
POPWALZ1	4/4	ev8	90	POPWALZ1.STY	Pop	Pop	1	Pop
P_PHIL_C	4/4	ev16	75	Phil Collins Style	Lite Pop	Pop	5	Pop
Prayer	4/4	ev16	55	Prayer - Very Slow Trance-Like New Age	Lite Pop	Pop	5	New Age
ProgRok1	4/4	ev8	110	Progressive Rock 1 - Ev.8 Rock	Heavy Rock	Pop	5	Heavy Rock
ProgRok2	4/4	ev8	110	Progressive Rock 2 - Ev.8 Rock	Heavy Rock	Pop	5	Heavy Rock
P_SURFIN	4/4	ev8	160	Surfin' Style	Lite Pop	Pop	4	Surf
Psyk1	4/4	ev8	105	Psyk 1 - 80s Even 8ths Rock	Lite Pop	Pop	4	Lite Pop
Psyk128	12/8	sw8	50	Psyk 12/8 - Slow 12/8 Pop/Rock	Lite Pop	Pop	5	Lite Pop
Psyk2	4/4	ev16	65	Psyk 2 - Very Slow Ev.8 80s Rock	Lite Pop	Pop	5	Lite Pop
P_TEK1	4/4	ev16	120	Dance Tek 1 Style	Modern Pop	Pop	4	Disco
Ptrio8s	4/4	ev8	120	Medium Pop Piano Trio	Lite Pop	Pop	4	Lite Pop
Pushes	4/4	ev8	145	Pushes - Ev.8 Pop Folk	Folk	Pop	5	Pop
PW_AVA	4/4	ev16	70	PW_AVA - Ev.16 Praise & Worship 2	Lite Pop	Pop	5	Worship,Worship
PW_BRIAN	4/4	ev8	130	PW_BRIAN - Ev.8 Praise & Worship 2	Lite Pop	Pop	5	Worship,Heavy Rock,Worship
PW_CLAY	4/4	ev8	100	PW_CLAY - Ev.16 Praise & Worship 2	Lite Pop	Pop	5	Worship,Worship
PW_DAR	4/4	ev16	110	PW_DAR - Ev.16 Praise & Worship 2	Folk	Pop	5	Worship,Lite Pop,Lite Pop,Worship,Lite Pop
PW_DAY	4/4	ev16	82	PW_DAY - Ev.16 Praise & Worship 2	Lite Pop	Pop	5	Worship,Heavy Rock,Worship
PW_DEV	4/4	ev16	125	PW_DEV - Ev.16 Praise & Worship 2	Lite Pop	Pop	5	Worship,Worship
PW_HANDS	4/4	ev16	70	PW_HANDS - Ev.16 Praise & Worship 2	Lite Pop	Pop	5	Worship,Worship
P_WHITKR	4/4	ev16	90	R Whitiker Pop M.O.R.	Lite Pop	Pop	5	Pop
PW_LAMB	4/4	ev16	85	PW_LAMB - Ev.16 Praise & Worship 2	Folk	Pop	5	Worship,Lite Pop,Lite Pop,Worship,Lite Pop
PW_MICH	4/4	ev8	75	PW_MICH - Ev.8 Praise & Worship 2	Lite Pop	Pop	5	Worship,Worship
PW_MWS	4/4	ev8	80	PW_MWS - Ev.8 Praise & Worship 2	Lite Pop	Pop	5	Worship,Worship,Gospel
PW_OBSE	4/4	ev8	85	PW_OBSE - Ev.16 Praise & Worship 2	Lite Pop	Pop	5	Worship,Heavy Rock,Worship
PW_PAUL	4/4	ev8	80	PW_PAUL - Ev.16 Praise & Worship 2	Folk	Pop	5	Worship,Lite Pop,Lite Pop,Worship,Lite Pop
PW_RACH	4/4	ev16	120	PW_RACH - Ev.16 Praise & Worship 2	Lite Pop	Pop	5	Worship,Heavy Rock,Worship
PW_REBE	4/4	ev8	125	PW_REBE - Ev.16 Praise & Worship 2	Lite Pop	Pop	5	Worship,Modern Pop,Worship
PW_SIX	4/4	ev16	95	PW_SIX - Ev.16 Praise & Worship 2	Folk	Pop	5	Worship,Lite Pop,Lite Pop,Worship,Lite Pop
PW_TREE	4/4	ev8	120	PW_TREE - Ev.8 Praise & Worship 2	Lite Pop	Pop	5	Worship,Worship
PW_UPBT	4/4	ev8	145	PW_UPBT - Ev.8 Praise & Worship 2	Lite Pop	Pop	5	Worship,Worship,Gospel
Queeny16	4/4	ev16	100	Queeny16 - Ev.16 Brit 80s Rock	Lite Pop	Pop	5	Pop
Queeny2	4/4	ev16	100	Queeny2 - 80s Brit Ev.16 Pop-Rock	Funk	Pop	5	Modern Pop,Pop
Quest	4/4	ev16	120	Quest - Euro-Synth New Age	Lite Pop	Pop	5	New Age
QUESTION	4/4	ev16	70	Question - Smooth Jazz	Jazz	Jazz	5	Jazz Ballad,Smooth Jazz,New Age,Lite Pop,Smooth Jazz
QwikStep	4/4	sw8	160	QwikStep - Uptempo Swing Dance	Jazz	Jazz	5	Jazz Swing
R_90DISC	4/4	ev8	120	90's Disco Rock	Modern Pop	Pop	5	Disco
Racer	4/4	ev8	155	Racer - Ev.8 Fast Rock	Heavy Rock	Pop	5	Heavy Rock
Rain~Drp	4/4	sw8	110	Raindrop 60's Swing	Jazz	Jazz	5	Jazz Swing,Pop
Rain_Drp	4/4	sw8	110	Raindrop 60's Swing	Jazz	Jazz	5	Jazz Swing,Pop
RAININ	12/8	sw8	90	Rainin - Smooth Jazz	Jazz	Jazz	5	Jazz Ballad,Smooth Jazz,Smooth Jazz
Ramblin1	4/4	ev8	170	Ramblin1 - Fast Southern Country Rock	Country	Country	5	Country Classic
Ramones1	4/4	ev8	165	Ramones1 - Fast Ev.8 Punk/Grunge Rock	Heavy Rock	Pop	4	Punk
Ramsey1	4/4	ev8	140	Ramsey1 - 60s Jazz-Funk Piano	Funk	Jazz	5	Jazz,Fusion
Ranchera	4/4	ev8	155	Ranchera - Mexican Ev.8 Latin	Latin	Jazz	5	Latin
RAP_1	4/4	ev16	120	Rap 1	Funk	Pop	4	Hip Hop,Jazz,Fusion,Modern Pop
RAP_2	4/4	sw8	180	Rap 2	Funk	Pop	4	Hip Hop,Modern Pop
RapJaz1	4/4	sw16	90	RapJazz 1 - Jazzy Hip-Hop	Hip Hop	Pop	5	Jazz,Fusion
RapJaz2	4/4	sw16	90	RapJazz 2 - Jazzy Hip-Hop	Hip Hop	Pop	5	Jazz,Fusion
RAYCH2	4/4	ev8	150	RayCh 2 - 50's Ev.8 R&B Soul	Blues	Pop	5	R&B,R&B,Soul
RayChar1	4/4	ev8	180	RayChar1 - 60s Ev.8th Funk Blues	Blues	Pop	5	Funk
RB_AGREN	4/4	ev16	100	R&B Agren - Med-Slow Smooth R&B Style	R&B	Pop	5	Jazz,Smooth Jazz
RB_ARETH	4/4	ev16	110	R&B Areth - Funky R&B Groove	Funk	Pop	5	R&B,R&B
RB_BARB	4/4	sw8	120	R&B Barb - Medium R&B Shuffle	R&B	Pop	5	R&B
RB_EDDIE	4/4	ev8	100	R&B Eddie - Steady R&B Groove	R&B	Pop	5	R&B
RB_FLACK	4/4	ev16	100	R&B Flack - Soulful R&B Groove	R&B	Pop	5	Soul
RB_ISLEY	4/4	ev8	100	R&B Isley - Funky R&B Style	Funk	Pop	5	R&B,R&B
RB_JACK5	4/4	ev16	100	R&B Jack5 - Medium R&B Style	Blues	Pop	5	R&B,R&B
RB_JEAN	4/4	ev16	100	R&B Jean - Funky R&B Groove	Funk	Pop	5	R&B,R&B
RB_KING	4/4	ev8	100	R&B King - Funky R&B Groove	Funk	Pop	5	R&B,R&B
RB_MARVN	4/4	ev16	100	R&B Marvin - Soulful R&B Groove	R&B	Pop	5	Soul
RB_MGAYE	4/4	ev8	100	R&B Mgaye - Soulful R&B Style	R&B	Pop	5	Soul
R_BOSSA1	4/4	ev8	120	Rock Bossa #1	Jazz	Jazz	5	Latin,Lite Pop,Bossa
RB_OTIS	4/4	ev8	100	R&B Otis - Bluesy R&B Groove	Blues	Pop	5	R&B,R&B
RB_QUEEN	4/4	ev8	100	R&B Queen - Soulful R&B Groove	R&B	Pop	5	Soul
RB_RUFUS	4/4	ev8	100	R&B Rufus - Funky R&B Groove	Funk	Pop	5	R&B,R&B
R_BRZSAM	4/4	ev8	200	Rock Samba	Jazz	Jazz	5	Latin,Lite Pop,Latin,Samba
RB_SAMDV	4/4	ev8	100	R&B SamDv - Funky R&B Groove	Funk	Pop	5	R&B,R&B
RB_STAPL	4/4	ev16	100	R&B Stapl - Bluesy R&B Groove	Blues	Pop	5	R&B,R&B
RB_STEV	4/4	ev16	100	R&B Stev - Funky R&B Groove	Funk	Pop	5	R&B,R&B
RB_TAVA	4/4	ev16	100	R&B Tava - Soulful R&B Groove	R&B	Pop	5	Soul
RB_TOPS	4/4	ev8	100	R&B Tops - Funky R&B Groove	Funk	Pop	5	R&B,R&B
RB_WILSN	4/4	sw8	100	R&B Wilsn - Bluesy R&B Groove	Blues	Pop	5	R&B,R&B
RB_WONDR	4/4	ev8	100	R&B Wondr - Bluesy R&B Groove	Blues	Pop	5	R&B,R&B
R_CityRk	4/4	ev16	100	City Rock	Heavy Rock	Pop	5	Lite Pop
RCKSTDY+	4/4	ev8	135	Rock Steady - UK Pop Rock Trio	Lite Pop	Pop	5	Pop
R_COPA	4/4	ev8	240	Rock Copa Jazz-Samba	Jazz	Jazz	4	Latin,Latin,Samba
Rebels	4/4	ev8	145	Rebels - Ev.8 Rock w/ Pushes	Heavy Rock	Pop	5	Heavy Rock
REDROBIN	4/4	sw8	180	Old Classic Favorites Style	Jazz	Jazz	5	Jazz Swing
REFUGEE	4/4	ev8	120	Refugee - Mysterious UK Pop Rock	Lite Pop	Pop	5	New Wave,Pop,New Wave,Punk
Reg_60	4/4	sw16	60	Reggae at T=60 - Swing 16 Reggae	Reggae	Jazz	4	Reggae
Regae5	4/4	sw8	120	Reggae 5 - Triplet-Based Reggae	Reggae	Pop	5	Reggae
RegaeAfr	4/4	ev16	100	Reggae African - Reggae-African	Latin	Pop	5	Reggae,Reggae,African
REGAEFNK	4/4	sw16	120	Reggae Funk - 16ths Loose Reggae	Funk	Jazz	4	Reggae,Reggae
RegaeJam	4/4	sw8	110	Reggae Jam - Bluegrass Style	Bluegrass	Country	4	Reggae,Reggae
RegaeNew	4/4	sw8	142	Regae New - Brit 80s Pop Reggae	Reggae	Pop	5	Reggae
RegaeSka	4/4	sw8	150	RegaeSka - Swing 8 Bluesy Reggae-Ska	Blues	Pop	5	Reggae,Reggae,Ska
REGGAE_2	12/8	sw8	165	Reggae 2	Reggae	Pop	4	Reggae
REGGAE_3	4/4	ev16	120	Reggae 3	Reggae	Pop	4	Reggae
REMEMBER	4/4	sw16	75	Remember - Slow Pop Swing 16ths	Lite Pop	Pop	5	Pop
RENDEVUE	4/4	ev8	85	Rendevous - Arpeggiated Ballad	Ballad	Pop	5	Pop
Reqiem+	4/4	ev16	100	Requiem - Urban Pop +	Hip Hop	Pop	5	Pop
REVEALED	4/4	ev16	105	Revealed - Praise & Worship Style	Lite Pop	Pop	5	New Age,Worship,Pop,Worship
REVIVAL	4/4	ev8	155	Revival - Praise & Worship Style	Lite Pop	Pop	5	Worship,Worship
R_GYPSYK	4/4	ev8	230	GypsyK Style	Latin	Pop	4	Lite Pop,Gypsy Jazz
R_HEVMET	4/4	ev8	140	Rock Heavy Metal	Heavy Rock	Pop	5	Heavy Rock
R_HEVROK	4/4	ev8	120	Heavy Rock	Heavy Rock	Pop	5	Heavy Rock
R_HHFUNK	4/4	sw16	95	Funky Hip Hop in Swing 16ths	Funk	Pop	4	Hip Hop,Modern Pop,Hip Hop
RHUMBA_G	4/4	ev8	120	Rhumba G	Latin	Jazz	4	Latin
RHYBLUE1	4/4	ev8	155	Rhythm and Blues 1	R&B	Pop	4	Blues
Ricky+	4/4	ev16	140	Uptempo Class Country+	Country	Country	5	Country Classic
Rider1	4/4	ev16	78	Rider1 - Slow Even 16ths Country Rock	Country	Country	5	Country Ballad,Country Classic
RIKYFAST	4/4	ev8	180	Riky Fast - Top 40 Fast Latin	Latin	Pop	5	Pop
RIKY_MED	4/4	ev16	135	Riky Medium - Top 40 Medium Latin	Latin	Pop	5	Latin
RIKY_ROK	4/4	ev16	100	Riky Rock - Top 40 Funk Rock	Funk	Pop	5	Pop
RINGS	4/4	ev16	85	Rings - World Styles 2	World	Pop	5	World
RIPITUP	4/4	sw8	170	RipItUp - 50s Swing 8ths Rock	Blues	Pop	5	Blues
R_JB_70S	4/4	ev16	125	JamesB 70's Dance Groove	Funk	Pop	5	Modern Pop
R_LAMBAD	4/4	ev8	230	Rock Lambada Style	Latin	Jazz	5	Modern Pop,Lite Pop
R_MEDROK	4/4	ev16	120	Medium Rock	Heavy Rock	Pop	5	Heavy Rock
R_NEWORL	4/4	sw16	100	New Orleans Rock Funk	Funk	Pop	4	Jazz,Fusion,New Orleans,Blues
RoadHog1	4/4	ev16	90	RoadHog1 - Slow Even 8ths Hard Rock	Blues	Pop	5	Heavy Rock
ROBBIE	4/4	sw16	90	Robbie - Top 40 Funk Medium-Slow	Funk	Pop	5	Lite Pop
ROCK8	4/4	ev8	140	Rock Straight 8ths - 60's Brit	Heavy Rock	Pop	4	Heavy Rock
ROCK8_2	4/4	ev8	140	Rock Straight 8ths 2 - 60's Brit	Heavy Rock	Pop	5	Heavy Rock
ROCKABIL	4/4	sw8	180	Rockabilly	Country	Country	4	Country Classic,Lite Pop,Rockabilly,Rockabilly
ROCKRMBA	4/4	ev8	117	Rock Rhumba - 60's Brit	Latin	Pop	4	Pop,Lite Pop
ROCKSOCA	4/4	sw16	93	Rock Soca - Top 40 Funk	Funk	Pop	5	Latin,Reggae,Pop,Lite Pop
Rok_200	4/4	ev8	200	Rock at T=200 - Fast R&B	R&B	Jazz	5	Heavy Rock
ROK2BEAT	4/4	ev16	120	Rock 2-Beat - Ev. 16ths w/ Back Beat	Lite Pop	Pop	5	Lite Pop
ROK60SHF	4/4	sw8	155	Rock 60's Shuffle - 60's Brit	Pop	Pop	5	Pop
ROKBALD2	4/4	ev16	80	Rock Ballad 2	Lite Pop	Pop	5	Ballad,Power Ballad
RokBily1	4/4	ev8	140	RokBily1 - Ev.16 Rockabilly Style	Country	Country	5	Country Classic,Rockabilly,Rockabilly
RokBlus	4/4	ev8	100	Rock Blues - Gritty Medium-Slow Blues	Blues	Pop	5	Blues
ROKSTRQT	4/4	ev8	137	Rock String Quartet - 60's Brit	Classical	Pop	3	Orchestral
ROKTRON1	4/4	ev8	135	RockTronica 1 - Bright Dance Groove	Modern Pop	Pop	5	Modern Pop
ROKTRON2	4/4	ev8	140	RockTronica 2 - Upbeat Electronica	Modern Pop	Pop	5	Disco
RollEm1	4/4	sw8	180	Rollem1 - Fast Good Time Boogie Shuffle	Blues	Pop	5	Blues
ROMPIN	4/4	sw8	130	Rompin - Medium-Slow Swing	Jazz	Jazz	5	Bebop,Jazz Swing
R_POP16S	4/4	ev16	80	Pop 16ths Ballad	Ballad	Pop	5	Pop
R_PRINZ	4/4	ev16	105	Prinz Rock Funk Even 16ths	Funk	Pop	4	Jazz,Fusion
R_RAP1	4/4	sw16	95	Rap 1 Rock Style	Hip Hop	Pop	3	R&B
R_RIOROK	4/4	ev8	225	Rio Rock Samba Style	Jazz	Jazz	3	Latin,Lite Pop,Latin,Samba
R_SHUFLE	4/4	sw8	140	Rock Shuffle	Blues	Pop	5	Blues
R_SLOWHH	4/4	sw16	90	Slow Hip Hop	Funk	Pop	5	Hip Hop,Modern Pop,Hip Hop
RUFUS	4/4	sw16	95	Rufus - Smooth Jazz - Hip Hop	Hip Hop	Jazz	5	Jazz,Fusion,Smooth Jazz,Jazz,Smooth Jazz
RumbaBol	4/4	ev8	95	RumbaBol - Rumba w/ Bolero Flavor	Latin	Jazz	5	Latin
RYAN1	4/4	ev16	120	Ryan1 - Ev.16ths Rock	Country	Country	5	Country Contemporary,Folk,Lite Pop
Sadee2	4/4	ev16	85	Sadee2 - Brit 80s, Ev.16 Jazz-Rock	Funk	Pop	5	Jazz,Fusion,Latin,R&B
SAGE	4/4	ev16	100	Sage - Smooth Jazz - Latin	Jazz	Jazz	5	Smooth Jazz,Latin,Smooth Jazz
Sailing	4/4	ev8	125	Sailing - 70s Medium Ev.8 Rock	Lite Pop	Pop	5	Lite Pop
SALSA_2	4/4	ev16	120	Salsa Style #2	Latin	Jazz	5	Latin
Salsa42	4/4	ev16	90	Salsa For Two - Salsa Ballad	Latin	Jazz	5	Ballad
SALSAMIO	4/4	ev16	100	SalsaMio - Afro-Cuban Salsa	Latin	Jazz	5	Latin
SalsaRos	4/4	ev16	125	SalsaRos - Latin Cuban Salsa	Latin	Jazz	5	Latin
SalsaSlo	4/4	ev8	125	SalsaSlo - Latin Slow Salsa	Latin	Jazz	5	Latin
SalTito	4/4	ev8	215	SalTito - Latin Cut-Time Salsa	Latin	Jazz	5	Latin
SAMBA	4/4	ev16	120	Samba Style	Latin	Jazz	4	Samba
Samba7	4/4	ev16	100	Samba7 - Latin Samba Dance Style	Latin	Jazz	5	Samba
SambaFst	4/4	ev8	220	SambaFst - Fast Cut-Time Samba	Latin	Jazz	5	Samba
SambaGit	4/4	ev8	210	SambaGit - Smooth Cut-Time Samba	Latin	Jazz	5	Samba,Jazz,Smooth Jazz
SambaSal	4/4	ev16	120	SambaSal - Med Ev.16 Latin Samba	Latin	Jazz	5	Samba
SAM_COOK	12/8	sw8	80	Sam Cook Style	Lite Pop	Pop	5	Pop
Sam_Dav2	4/4	ev16	115	Sam_Dav2 - Ev.16 70s Rock	R&B	Pop	5	Lite Pop
SanFran	4/4	sw8	124	San Fran - LA Pop Jazz	Jazz	Jazz	5	Fusion
SanMarta	4/4	ev16	100	SanMarta - Smooth, Slow Ev.8 Latin	Jazz	Jazz	5	Latin,Smooth Jazz
SantaMon	4/4	ev16	124	Santa Monica - LA Pop Jazz	Blues	Pop	5	Jazz,Fusion
Sarah1	4/4	ev16	70	Sarah1 Rock Ballad Style	Lite Pop	Pop	5	Pop,Ballad,Power Ballad
SASS	4/4	ev16	95	Sass - Smooth Jazz - Rock	Jazz	Jazz	4	Fusion,Smooth Jazz,Smooth Jazz
Sasser	4/4	ev16	92	Sasser - LA Pop Jazz	Jazz	Jazz	5	Fusion,Pop,Lite Pop
SATIORK4	4/4	ev16	110	Orchestral 'Satie' Style in 4/4	Classical	Country	4	Classical
SAVED	4/4	ev8	155	Saved - Praise & Worship Style	Lite Pop	Pop	5	Worship,Worship
SAVOY	4/4	sw8	125	Savoy - Medium-Slow Swing Style	Jazz	Jazz	5	Jazz Swing
SCANDI_1	4/4	ev16	110	Scandinavian 1 - World Styles 2	Classical	Country	5	World
Schl_Ev8	4/4	ev8	110	Schlager Even 8ths Pop	World	Pop	5	Pop
SDFunk	4/4	ev8	120	SD Funk - Even 8 Rock Style	Blues	Pop	5	Blues
Seal_Crf	4/4	ev16	87	Seal_Crf - Ev.16 70s Slow Pop Rock	Lite Pop	Pop	5	Pop
SEASIDE	4/4	ev16	70	Seaside - Pop 16th Acoustic Guitar Ballad	Folk	Pop	5	Pop,Ballad
Seeker	4/4	ev8	120	Seeker - Ev.8 Easy Rock	Lite Pop	Pop	5	Pop
SeisFast	4/4	ev8	235	Seis Fast - Classic Puerto Rican	Latin	Jazz	4	Salsa
SeisSlow	4/4	ev8	190	Seis Slow - Classic Puerto Rican	Latin	Jazz	4	Salsa
SELEKTAH	4/4	ev16	85	Selektah - UK Pop Slow Reggae Rock	Reggae	Pop	5	Reggae
Sender	4/4	ev8	60	Sender - Very Slow Ev.8 Rock	Ballad	Pop	5	Ballad
SERENITY	4/4	ev16	75	Serenity - Slow 16th Pop Ballad	Lite Pop	Pop	5	Ballad
SERGIO1	4/4	ev16	105	Sergio 1 - 70s Pop Latin	Jazz	Jazz	5	Latin,Lite Pop
SergioM	4/4	ev8	140	SergioM - Ev.8 Pop Rock Bossa	Latin	Jazz	5	Lite Pop,Bossa
Session	4/4	ev8	115	Session - 80s Rock Ev.8 Jam	Blues	Pop	5	Heavy Rock
Sheryl	4/4	ev16	115	Sheryl - Top 40 - Funk 16	Funk	Pop	5	Pop,Lite Pop
Shf_185	4/4	sw8	185	Shuffle at T=185 - Fast Shuffle	Blues	Jazz	5	Blues
SHIMMER	4/4	ev16	85	Shimmer - Pop Folk 16th Guitars	Folk	Pop	5	Pop
Shiner	4/4	ev8	130	Shiner - 90s Ev.8 Pop-Rock	Modern Pop	Pop	5	Pop
Shiny	4/4	ev16	120	Shiny - LA Pop Jazz	Jazz	Jazz	4	Fusion,Pop
Shoping+	4/4	sw8	125	Shopping - Urban Pop +	Hip Hop	Pop	5	Pop
SHOWFAST	4/4	sw8	260	Show Fast - Fast Show Tunes	Jazz	Jazz	3	Jazz Swing
Shuf70s	4/4	sw8	145	Shuffle 70s - Fast Swing 8 Shuffle	Blues	Pop	5	Blues
Shuflin	4/4	sw8	130	Shufflin - Triplet Shuffle Style	Blues	Pop	5	Blues
SHUFROK2	4/4	sw8	125	Shuffle Rock 2	Blues	Pop	5	Blues
SHWFST2!	4/4	sw8	260	Show Fast 2 - Fast Broadway Variant	Jazz	Jazz	4	Jazz
SHWFST3!	4/4	sw8	260	Show Fast 3 - Fast Broadway Variant	Jazz	Jazz	4	Jazz
SIMPORK4	4/4	ev16	125	Simple Orchestral 4/4	Classical	Country	4	Classical
SIMP_ROK	4/4	ev8	125	Country-Rock Style (Simple)	Blues	Pop	5	Country,Country Contemporary
SINATRA	4/4	sw8	140	Medium Tempo Swing Style	Jazz	Jazz	5	Jazz Swing
SIRUS	4/4	ev8	130	Sirus - Smooth Jazz	Jazz	Jazz	5	Smooth Jazz,New Age,Lite Pop,Smooth Jazz
SITARROK	4/4	ev8	155	Sitar Rock Fast - 60's Brit	Heavy Rock	Pop	5	World
SKA_1	4/4	ev8	125	Ska (Reggae)	Reggae	Pop	4	Ska
SKALITE1	4/4	ev8	130	SkaLite 1 - Jazz Flavored Ska Style	Latin	Pop	5	Reggae,Lite Pop,World,Ska
SKYBLAST	4/4	sw16	95	Skyblast - Smooth Jazz - Hip Hop	Funk	Jazz	5	Hip Hop,Jazz,Smooth Jazz,Jazz,Smooth Jazz,Hip Hop
SkyBlue	4/4	ev8	118	Sky Blue - LA Pop Jazz	Jazz	Jazz	5	Fusion,Lite Pop
SLACKR1	4/4	ev8	160	Slackr1 - Fast Ev.8 Ska Style	Reggae	Pop	5	Lite Pop,Ska
SlamRok1	4/4	ev16	80	Slam Rock 1 - Even 16ths Rock On	Heavy Rock	Pop	5	Heavy Rock
SlamRok2	4/4	ev8	150	Slam Rock 2 - Even 16ths Rock On	Heavy Rock	Pop	5	Heavy Rock
SLAWTERS	4/4	ev16	130	Slawters - Fast 2-Beat Southern Gospel	Country	Country	5	Gospel,Worship,Lite Pop,Gospel
Slick	4/4	ev16	120	Slick Disco-Funk Fusion	Funk	Jazz	4	Jazz,Fusion,Disco,Fusion,Jazz
SLOARPBL	12/8	sw8	65	Slow Arpeggio 12/8 Blues	Blues	Pop	5	Blues
SLOBLZ1	12/8	sw8	60	Slow Blues 1 - Chicago Blues LH - Piano	Blues	Jazz	3	Blues
SloHard+	4/4	ev16	85	Slow Hardness Urban Pop +	Hip Hop	Pop	4	Pop
SloPoke1	4/4	ev16	70	Slopoke1 - Slow Even 8ths Southern Rock	Country	Country	5	Country Ballad,Country Contemporary
slosw16b	4/4	sw16	80	Slow Swing 16 Pop	Pop	Pop	5	Pop
SlowFusn	4/4	ev16	80	Slow Ballad (Fusion)	Jazz	Jazz	5	Jazz Ballad,Fusion,Fusion,Ballad
SLOWHOP	4/4	sw16	85	Slow Hop - Smooth Jazz - Relaxed Groove	Hip Hop	Jazz	5	Jazz,Jazz Ballad,Fusion,Smooth Jazz,Jazz,Smooth Jazz
